x,y,freshwater_hci,popden2010,maxRDD,meanUSE,maxDOF,minCSI,maxSED
78.125,39.875,6.30830391232626,1.0,2.65207149014615,4.39812405274646,1.0,4.9393908812268,1.0
78.375,39.875,1.0,,7.11718644246016,11.8544285840327,1.0,16.3191389329363,1.36876253798456
78.625,39.875,1.0,,3.46008102492531,12.2517680177594,1.0,15.7209264169825,1.36591370152955
78.875,39.875,1.0,,5.10290589663062,18.4128393041025,1.0,15.9990367322865,1.36554034629671
79.125,39.875,1.0,,6.21471735510496,18.3645040682047,100.0,79.4949446574296,99.6849211135713
79.375,39.875,22.5159773757367,1.16822265162326,4.74804580801784,21.6548787485255,1.0,23.1831843310063,16.3088345291591
79.625,39.875,22.9367389228314,1.04248599324486,5.34160727321511,28.3804808512773,1.0,18.7835844436494,15.3320114211281
79.875,39.875,18.4531723602171,1.0,3.30179799901377,22.8260229129602,1.0,18.7835844436494,15.3306328424133
80.125,39.875,9.11217006120759,1.0,1.0,9.35472828326839,1.0,16.6953360680306,1.0
80.375,39.875,9.78253414591115,1.0,1.0,11.4906490439236,1.0,16.6953360680306,1.0
80.625,39.875,3.59428281780505,1.0,1.0,4.89674700368749,1.0,3.26735996963954,1.0
80.875,39.875,12.8377367551748,1.0,1.0,22.2211195690797,1.0,19.6573465177328,2.01001061071264
81.125,39.875,1.0,1.0,1.0,1.25742575319687,1.0,1.50837662196395,1.0
81.375,39.875,1.0,1.0,1.0,1.07545237434973,1.0,1.38273333558942,1.0
81.625,39.875,5.11934965245002,1.0,1.0,5.71184724864393,1.0,6.04718652102027,1.0
81.875,39.875,3.54907901604968,1.0,1.0,4.31810936125198,1.0,3.61287334177754,1.0
82.125,39.875,3.2137960976863,1.0,1.0,3.37216075104062,1.0,3.81703896097618,1.0
82.375,39.875,1.0,1.0,1.0,1.07590759007057,1.0,1.24137802879409,1.0
82.625,39.875,1.0,1.0,1.0,1.19954303349599,1.0,1.20996909566445,1.0
82.875,39.875,6.12190797839842,1.0,1.0,7.86945371344538,1.0,6.78533421884669,1.0
83.125,39.875,1.70250385187992,1.0,1.0,1.86468640176376,1.0,2.52921227181312,1.0
83.375,39.875,1.55657591525207,1.0,1.0,1.66753524600869,1.0,2.52921227181312,1.0
83.625,39.875,2.5116360639535,1.0,1.0,1.73267326732673,1.0,4.8064656776957,1.0
83.875,39.875,3.32459201354266,1.0,1.0,2.85661905118735,1.0,4.8064656776957,1.0
84.125,39.875,1.0,1.0,1.0,1.48514848534424,1.0,1.64971682104734,1.0
84.375,39.875,1.0,1.0,1.0,1.39905293979267,1.0,1.6183078879177,1.0
84.625,39.875,1.60381249564396,1.0,1.0,1.5470297029703,1.0,2.82761224425665,1.0
84.875,39.875,1.0,1.0,1.0,1.35739380770391,1.0,1.96382126005569,1.0
85.125,39.875,1.72238038271754,1.0,1.0,1.75145103199647,1.0,2.73337789101176,1.0
85.375,39.875,2.09904430013164,1.0,1.0,2.30305643364935,1.0,2.73337789101176,1.0
85.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.125,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.375,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87.125,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87.375,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88.125,39.875,1.0,1.0,1.0,1.1206120695218,1.0,1.4455512018487,1.0
88.375,39.875,16.4763046342756,1.0,4.15831367568214,19.0390218602549,1.0,12.2801676835164,1.97078302355096
88.625,39.875,1.0,1.0,1.0,1.0,1.0,1.00580347646581,1.0
88.875,39.875,1.0,1.0,1.0,1.00152322948717,1.0,1.00580347646581,1.0
89.125,39.875,1.0,1.0,1.0,1.0,1.0,1.02150794303063,1.0
89.375,39.875,1.0,1.0,1.0,1.0,1.0,1.00580347646581,1.0
89.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90.125,39.875,8.66105383119742,1.0,1.0,12.2013195906535,1.0,11.0770348275062,1.94218878698821
90.375,39.875,11.4301917444284,1.0,2.33933465315564,11.4721213236894,1.0,11.3759786775797,1.94218878698821
90.625,39.875,1.21757897832334,1.0,2.99544358017421,1.0,1.0,1.07234539371906,1.0
90.875,39.875,2.64619522093315,1.0,4.2642612268429,1.30975954603441,1.0,1.62694949914913,1.0
91.125,39.875,2.76666390873912,1.0,4.2642612268429,1.41386138920737,1.0,1.62694949914913,1.0
91.375,39.875,1.0,1.0,1.0,1.11695545734745,1.0,1.11574229627553,1.0
91.625,39.875,1.0,1.0,1.0,1.03960396113372,1.0,1.10003782971071,1.0
91.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.125,39.875,1.0,1.0,1.0,1.21378805672768,1.0,1.3670288690246,1.0
92.375,39.875,1.0,1.0,1.0,1.26130002560002,1.0,1.19426462909963,1.0
92.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.125,39.875,1.90334305412128,1.0,1.0,2.13744911817041,1.0,2.56062120494276,1.0
93.375,39.875,5.78376706736463,1.0,17.5842927234008,1.5112037705903,1.0,1.74395117429223,1.0
93.625,39.875,2.59474345773777,1.0,5.74114440691353,1.07710770893805,1.0,1.42157526299505,1.0
93.875,39.875,2.43412007221639,1.0,5.73986780525434,1.06994570186823,1.0,1.28849898234452,1.0
94.125,39.875,3.32613656739627,1.00971326637681,6.67680183259567,1.16886689816371,1.0,1.74395117429223,1.0
94.375,39.875,13.1486797313383,1.00063365506064,7.5141703728402,1.37008295790984,100.0,45.7038879394531,74.4953344363977
94.625,39.875,10.014483342711,1.14028207441368,3.49071639599186,1.586515773641,99.1063033000077,32.5410975087987,1.0
94.875,39.875,2.47594459142672,1.03672487605916,6.4610769252966,1.0,1.0,1.21447874767946,1.0
95.125,39.875,2.60858744945628,1.0,2.34699343690778,1.38260255945791,1.0,2.73337789101176,1.0
95.375,39.875,3.41154206061203,1.00179652194723,4.36127351062133,1.36551157672807,1.0,2.4192734520034,1.0
95.625,39.875,1.0,1.0,1.48792479297902,1.0,1.0,1.01051708259205,1.0
95.875,39.875,5.5128398618671,1.00202777487512,7.18994518317799,2.08127061919411,1.0,2.74867444935412,1.0
96.125,39.875,5.97964266408272,1.0,5.74752694309348,2.96558236131574,1.0,2.95325553063119,1.0
96.375,39.875,5.05926951043759,1.0,2.0431921033576,3.86138623303706,1.0,4.25851651937655,1.0
96.625,39.875,5.39014498600529,1.01107188896968,8.64895782848396,2.31345089355318,1.0,1.9296929387763,1.0
96.875,39.875,12.1405991544612,1.00849776132272,4.33829680527791,2.51683161990477,98.9687324750541,33.3528499792118,1.0
97.125,39.875,1.78036285335977,1.0,4.42126765109525,1.0,1.0,1.13081979279471,1.0
97.375,39.875,8.03058803794476,1.04535648802129,4.63699255839433,1.0,68.9646428174312,22.5725985989712,1.0
97.625,39.875,8.40042402118959,1.53123529830782,6.39087091578115,1.0,36.8157566183864,12.6731948097153,1.0
97.875,39.875,2.73659155303132,1.00302622459903,4.22979652291477,1.14603960278011,1.0,1.97952572662051,1.0
98.125,39.875,1.0,,4.42637358561601,7.01870115676729,100.0,79.4489794438428,99.3655516369508
98.375,39.875,34.9131054596721,3.34474568319793,4.22724331959639,11.6831685056781,100.0,79.7477571090849,96.4360983064859
98.625,39.875,25.4078845534006,1.7036226716372,4.47105039464365,6.97821768203584,100.0,79.7477571090849,96.4360983064859
98.875,39.875,1.0,,8.8314943974561,13.4842051137792,100.0,60.9593306437577,88.9599488513305
99.125,39.875,5.67420539112747,1.02307130720946,5.14120064159431,3.28285764939714,1.0,2.56062120494276,1.0
99.375,39.875,22.71526906263,1.02522355126272,4.65996879162175,14.4581199872612,96.5333919713993,41.5589851908164,5.28327403682293
99.625,39.875,4.16463030259987,1.0,1.65897265519246,3.16831687889477,1.0,4.13114339998453,1.0
99.875,39.875,4.62044437838225,1.0,1.0,4.68206830544047,1.0,5.82731643525681,1.0
100.125,39.875,11.8656773565141,1.0,1.0,30.0990076348333,1.0,11.3712650714534,1.0
100.375,39.875,17.0381798044468,1.0,1.63344315963216,44.4554470553256,1.0,14.9520571869199,1.0
100.625,39.875,13.2796805900241,1.0,1.0,32.4858580485429,1.0,14.9520571869199,1.0
100.875,39.875,10.9093333377487,1.0,1.0,30.8016597634495,1.0,8.60714298663753,1.0
101.125,39.875,9.09929818144918,1.0,1.91937384038869,10.9780236045913,1.0,7.38213416373376,1.0
101.375,39.875,1.0,1.0,1.0,1.17397452935134,1.0,1.31990791547416,1.0
101.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101.875,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.125,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.375,39.875,1.0,,1.0,2.40452620062498,1.0,8.84271753896581,1.0
102.625,39.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.875,39.875,1.0,1.0,1.32581234568416,1.0,1.0,1.0038696893371,1.0
103.125,39.875,1.88366569458889,1.0,4.71996316815367,1.0,1.0,1.14307214718054,1.0
103.375,39.875,1.0,1.0,2.31252861495065,1.0,1.0,1.04433569577661,1.0
103.625,39.875,1.74272451130799,1.0,4.31532033599249,1.0,1.0,1.12646877175511,1.0
103.875,39.875,2.07001447213181,1.0,5.28799566892114,1.0,1.0,1.16636068514078,1.0
104.125,39.875,1.0,,4.84505785573827,18.7550025411172,1.0,16.8451592473701,1.0
104.375,39.875,15.1091200502167,1.0,4.00258338097299,10.8910891089109,1.0,16.8188793824451,1.0
104.625,39.875,1.0,1.0,1.38835968947647,1.0,1.0,1.00643800036742,1.0
104.875,39.875,1.0,1.0,1.21475887475627,1.0,1.0,1.0,1.0
105.125,39.875,1.90823193506467,1.0,4.79272261704549,1.0,1.0,1.14604836643332,1.0
105.375,39.875,1.0,1.0,1.51217792293813,1.0,1.0,1.01150663772432,1.0
105.625,39.875,1.7788861999231,1.00361238519597,4.40339711633059,1.0,1.0,1.1300795149095,1.0
105.875,39.875,1.01153038290879,1.00425824541414,2.54740030458658,1.0,1.0,1.05396686214032,1.0
106.125,39.875,2.93048111592583,1.0,8.39366299090999,1.0,1.0,1.2937338045328,1.0
106.375,39.875,1.78575756097674,1.0,4.43658545465753,1.0,1.0,1.13144676284035,1.0
106.625,39.875,23.6442853352974,1.0304079234305,6.73424324186722,5.84562509366781,100.0,81.307862536742,92.0196759818804
106.875,39.875,20.3146713501958,2.13443194285478,3.51241649967609,3.21178459885097,100.0,81.307862536742,92.1257396735767
107.125,39.875,1.0,1.0,2.42868791712393,1.0,1.0,1.04910217889465,1.0
107.375,39.875,1.0,1.0,2.42868791712393,1.0,1.0,1.04910217889465,1.0
107.625,39.875,2.62550324975705,1.00553530996831,7.17079804675414,1.0,1.0,1.24358375473778,1.0
107.875,39.875,4.61365287805829,1.0,8.90425313817392,1.23127697422953,1.0,2.48036903910118,1.0
108.125,39.875,7.2946492074467,1.00110137540072,4.52338586939443,2.97029702970297,1.0,6.26224480052986,1.0
108.375,39.875,5.3750391310374,1.010518589306,3.85323585850177,2.38982722310737,1.0,4.16710730826501,1.0
108.625,39.875,6.74866870904952,1.3532432884273,4.22469035233602,3.37833768070334,1.0,3.55005547551826,1.0
108.875,39.875,7.1674520002498,1.09158071993601,5.82666821999125,4.01540156638268,1.0,3.14669467435025,1.0
109.125,39.875,9.7785496958059,1.26548158650351,5.02248801807366,8.03022337431955,1.0,3.75422109471689,1.0
109.375,39.875,1.0,,8.08220240149168,10.9416933342962,1.0,8.88952123056544,1.0
109.625,39.875,5.72041975912782,1.03210355385695,5.27012466204048,3.50495022122223,1.0,2.36582236714882,1.0
109.875,39.875,7.18137551520635,3.89570835793372,5.19736544920666,2.1342134711766,1.0,1.86938295269957,1.0
110.125,39.875,3.94077195774135,3.27127806030878,2.34188762041602,1.38874413943527,1.0,1.81541065178295,1.0
110.375,39.875,2.31355667870102,1.08497917357058,3.86472409314448,1.3346534554321,1.0,1.30420344890934,1.0
110.625,39.875,2.22217214507659,1.02168627378374,5.45776669341739,1.04813929831628,1.0,1.17333289420251,1.0
110.875,39.875,2.50477243350397,1.04710264223637,6.47128926645411,1.00110011027739,1.0,1.22216857305848,1.0
111.125,39.875,5.23009956638948,2.10051713603558,5.56371424457814,1.00510051049808,1.0,3.09292632754486,1.0
111.375,39.875,30.2908735962755,1.88475746919613,3.62346998535761,13.8044555588524,99.8735560048925,83.7842053706103,89.9383998153233
111.625,39.875,18.0091851883439,1.4378278562338,6.35130004127427,3.81413167065913,64.4126287781366,37.4674504346187,48.1209858809367
111.875,39.875,14.6789867409235,1.1041687635502,6.0960047315843,1.58140812769975,100.0,62.7576544733331,93.4240964379641
112.125,39.875,18.6858981479543,1.13203667178012,4.60635671521177,4.73833107712245,100.0,59.7525832676652,92.1751494454865
112.375,39.875,25.6366124546323,1.715618785065,6.98953807944118,6.64780824491293,100.0,54.8712475465076,89.3382610660968
112.625,39.875,7.6587757409728,1.57854173443105,5.64030279027353,4.26425390904493,1.0,2.53052664275217,1.0
112.875,39.875,7.64619031769005,1.79703153005921,5.69263826502432,3.86468655992262,1.0,2.4192734520034,1.0
113.125,39.875,33.4480246157388,4.52102316488134,5.64030279027353,7.02734560069471,100.0,62.9484422136061,93.0054390784537
113.375,39.875,32.3134434255966,1.84895425739855,6.35130004127427,13.4741462103211,100.0,62.9484422136061,93.0054390784537
113.625,39.875,1.0,,8.64895782848396,16.1188116168032,99.496316437674,48.4589416201752,21.2576724515103
113.875,39.875,1.0,,5.79603308498269,20.994501774854,100.0,87.8861908865447,96.4225769042969
114.125,39.875,31.2470957632299,1.55774366737592,4.65103352423942,13.8173802064197,100.0,88.1929076544129,91.5965542934909
114.375,39.875,1.0,,6.27854130055645,3.19031913681786,100.0,48.452890981542,81.5414428710938
114.625,39.875,24.5557199044325,3.31151154961917,6.39087091578115,3.3524749302628,100.0,53.0256705709023,92.5372284237701
114.875,39.875,13.44808427711,1.81765981239848,5.92240437422648,1.36067893835578,67.2296051931853,34.5048507841507,55.5853097745688
115.125,39.875,2.79289855404533,1.09688878649532,4.86165226095974,1.13349264801139,1.0,1.64971682104734,1.0
115.375,39.875,7.84533115886453,1.35281168588317,9.92543437693379,1.12511251527484,18.255092129849,6.79192118125387,1.0
115.625,39.875,15.1220833667848,1.25532846639652,4.70719833185177,1.56892614789528,100.0,79.3030691618967,96.1380533652731
115.875,39.875,31.1108673530436,1.78658431119258,9.15954891997989,6.1817726286331,100.0,85.9188797450302,88.6291126213451
116.125,39.875,71.5888077473056,22.2954117425598,5.13864743827593,18.4829126490225,99.8380528818263,90.3998648766244,87.3767210705445
116.375,39.875,19.0956368388681,93.1923592444694,1.89001489393782,1.36237622487663,1.0,6.61781235496597,1.0
116.625,39.875,31.2225463373614,21.155308260776,3.54305187074265,6.88118840208148,1.0,17.0694710004448,12.5160481670115
116.875,39.875,48.1233476367371,8.22867922263571,3.04139675480304,19.9693547617091,86.3534153097927,85.7649246064743,87.0450690241143
117.125,39.875,36.5643560285966,5.9133501336126,4.59103938376549,11.8837941991221,24.4646147926255,48.2991284663134,24.3560375553547
117.375,39.875,47.4176653031778,4.92519057623231,5.05184702353902,19.3952390463045,97.2167439980082,84.0701414807008,92.5997063665107
117.625,39.875,29.0520229363997,4.87389163215562,3.01331435099687,6.79304481732963,57.6829324854483,68.2142503190749,54.8079235718982
117.875,39.875,20.2748601305615,4.88656062890988,3.01331435099687,1.75284194474173,97.7779728351253,75.349743531482,77.8706239001586
118.125,39.875,29.0529337575371,6.80517961483191,11.5210297084091,1.09759547775335,100.0,79.0924752112662,97.3974020174234
118.375,39.875,1.0,,3.95280110954058,1.02453723844915,100.0,79.0034228032178,96.6979300621713
118.625,39.875,32.5834176929366,5.595330436631,3.98981854467109,5.74792635322797,93.6861850247525,79.9829010916228,86.1248205203821
118.875,39.875,32.8944362048737,3.65874153552669,5.29820706584666,6.90984867586948,92.8710257652963,79.2918667934909,85.2537476190246
119.125,39.875,1.0,,5.74752694309348,3.74131037457155,100.0,79.7438064424118,98.4350449968093
119.375,39.875,,,5.1922595146859,6.24129134829682,54.672369626489,58.8638758895421,39.9400125635733
119.625,39.875,,,3.25201525546537,1.45020384599667,100.0,67.554511646233,93.528150803972
119.875,39.875,,,1.19688819245537,2.01320128865761,100.0,67.554511646233,93.528150803972
121.625,39.875,,,3.38859817769268,2.08820883590396,1.0,1.71363755027847,1.0
121.875,39.875,,,5.57264951196047,2.91908483694095,100.0,80.6585330774288,97.4640647963722
122.125,39.875,1.0,,5.96835731279732,3.94442671596414,100.0,79.7935787994083,95.1821204459313
122.375,39.875,26.6582442013849,1.70502314473143,8.90425313817392,4.1009263236924,100.0,80.6047949460473,96.4783621306467
122.625,39.875,1.0,,6.66276015857659,4.09240911502649,97.030231740215,32.8247825698097,1.0
122.875,39.875,1.0,,5.51520810268893,1.68025623453726,1.0,2.62705736821241,1.0
123.125,39.875,1.0,,5.19481224588828,3.02130184551277,100.0,79.3687197241453,96.7622435919129
123.375,39.875,,,9.15954891997989,2.37242951251493,100.0,68.5224325350015,94.0338739074103
123.625,39.875,,,6.82487298946569,2.23032826244241,100.0,68.5224325350015,94.0338739074103
123.875,39.875,,,2.84099000515324,1.6013774541345,1.0,1.43953077863939,1.0
124.125,39.875,,,5.69774419954508,1.10891089581027,100.0,76.3311253915919,91.8861162544477
124.375,39.875,,,6.15344661297184,2.63678992148673,1.0,2.00507286751624,1.0
124.625,39.875,,,5.41564308770812,4.79097932872206,1.0,2.90614213093673,1.0
124.875,39.875,31.7785614942983,2.40166458753076,9.92543437693379,4.91881181698034,100.0,79.9984016040764,97.0688470519415
125.125,39.875,22.6079547096953,2.37343358521414,9.50036757063157,1.80869863765074,100.0,69.2459484138111,94.1392501982132
125.375,39.875,1.0,,8.10134953791552,1.95976725899347,100.0,60.1558836379854,92.3805161277846
125.625,39.875,1.0,,7.21930418864335,1.72097199033983,100.0,79.4124112270846,96.8288610477259
125.875,39.875,4.55722878331482,2.46444928764117,5.64923805765586,1.43564361156804,1.0,1.32351865862856,1.0
126.125,39.875,5.92053296420617,2.97733934799043,8.64895782848396,1.27754710098304,1.0,1.49267215539913,1.0
126.375,39.875,1.0,,8.39366299090999,1.02467390127701,100.0,61.8637349345897,92.8253702598043
126.625,39.875,9.7427007853377,1.24746755798264,5.59945578622346,1.04798172960187,79.2581539342899,25.8958571028001,1.0
126.875,39.875,9.33050645467977,1.17114882658024,10.1807292145078,1.07416399929783,38.375182199006,13.0545285668704,1.0
127.125,39.875,3.098238895728,1.25269544596719,5.78837394714355,1.30997713249509,1.0,1.26540684463954,1.0
127.375,39.875,9.3681842491187,3.48273905196992,6.0960047315843,1.79271107853049,1.0,4.44429605314047,11.5948403235709
127.625,39.875,,,5.51520810268893,1.95452865987721,1.0,2.90783419467435,4.0987222501547
127.875,39.875,,,6.22365262248729,1.0,1.0,1.24630314288753,1.0
139.625,39.875,,,4.59231574936669,1.0,1.0,1.13782977113629,1.0
139.875,39.875,,,17.1592259170985,1.00347872657499,1.0,3.16710519318533,2.8141975402832
140.125,39.875,,,14.1480181476857,1.02691037746349,100.0,50.6702196480024,86.8146008784228
140.375,39.875,16.9635817140966,1.0505431248705,18.8607697439666,1.02276206385381,100.0,52.8067938171991,89.0899809280244
140.625,39.875,15.8123559445976,1.04449618570875,10.5636728872167,1.0,100.0,77.0203543181467,97.8561023674389
140.875,39.875,7.38218251829043,1.08933048968268,8.82766459247853,1.0,26.2963096694191,9.04429973942218,1.0
141.125,39.875,17.7529118717553,1.97002510033032,12.4783874738334,1.034447181933,100.0,48.9271824902827,77.7144252663792
141.375,39.875,16.8242127417268,1.08566395569556,11.930779183265,1.01808007105742,100.0,78.9722555934793,95.663059347927
